ID;ChEMBL ID;SMILES;Standard Type S1R Receptor;Relation S1R Receptor; S1R Binding Affinity (nM);Standard Type S2R Receptor;Relation S2R Receptor;S2R Binding Affinity (nM);Relation Ratio  S1R/S2R;Ratio  S1R/S2R;Log Ratio  S1R/S2R; S1R Binding Affinity [-log( S1R Binding Affinity (M))];S2R Binding Affinity [-log(S2R Binding Affinity (M))];LogP;pKaH;LogD[pH=7.4];Topological Polar Surface Area;Molecular Weight;Hydrogen Bond Donor Count;Hydrogen Bond Acceptor Count;Atom Count;Description S1R Binding Procedure;Description S2R Binding Procedure;Formulation;SMILES (Formulation);Binding Affinity Assessments for S1R and S2R Receptors;Stereochemistry;Notes;Lipinski;logP-CNS MPO;logD-CNS MPO;HBD-CNS MPO;PSA-CNS MPO;MW-CNS MPO;pKa-CNS MPO;CNS MPO score;Reference;Reference Article Compound Key and/or Preferred Name;Journal;year;volume;issue;first;last;Authors;title;Standard Type Sigma-1 Receptor_1;Relation Sigma-1 Receptor_2;Sigma-1 Binding Affinity (nM)_3;Standard Type Sigma-2 Receptor_4;Relation Sigma-2 Receptor_5;Sigma-2 Binding Affinity (nM)_6;Relation Ratio Sigma-1/Sigma-2_7;Ratio Sigma-1/Sigma-2_8;Reference_9;Reference Article Compound Key or Preferred Name;Other References;Other Reference Article Compound Key or Preferred Name;Description Sigma-1 Binding Procedure_10;Description Sigma-2 Binding Procedure_11;Formulation_12;Smile (Formulation);Other Reference Article Compound Key and/or Preferred Name
S2RSLDB392;;COC1=C2C=CC=CC2=C(Br)C=C1C1=CC=C(CN2CC3=CC=CC=C3C2)N1;Ki;=;309;Ki;=;87;=;3551724138;550439227;6510041521;7060480747;556;725;533;2826;43334;1;2;49;Ki values for sigma-1 receptors were measured on guinea pig brain membranes using [3H](+)-pentazocine as the radioligand;Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG as the radioligand in the presence of (+)-pentazocine;Free base;COC1=C2C=CC=CC2=C(Br)C=C1C1=CC=C(CN2CC3=CC=CC=C3C2)N1;Single assessment;;;1;0;0;75;413;3333;1;24963;Bioorg Med Chem 2003, 11, 225-33;11d;Bioorganic & medicinal chemistry;2003;11;2;225;233;"Huang, Y.; Luedtke, R. R.; Freeman, R. A.; Wu, L.; Mach, R. H.,";Synthesis of 2-(2,3-dimethoxyphenyl)-4-(aminomethyl)imidazole analogues and their binding affinities for dopamine D(2) and D(3) receptors.;;;;;;;;;;;;;;;;;
S2RSLDB393;CHEMBL303780;FC1=CC=C(C=C1)N1C=C(CCCCN2CCC3(CC2)CCC2=C(O3)C=CC=C2)C2=CC=CC=C12;IC50;=;81;IC50;=;23;=;352173913;546757183;7091514981;7638272164;645;954;432;174;4686049;0;2;68;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl;Oxalate;OC(=O)C(O)=O.FC1=CC=C(C=C1)N1C=C(CCCCN2CCC3(CC2)CCC2=C(O3)C=CC=C2)C2=CC=CC=C12;Single assessment;;;1;0;0;1;0;1569755;23;13869755;J Med Chem 1995, 38, 2009-17;3g;Journal of medicinal chemistry;1995;38;11;2009;2017;"Moltzen, E. K.; Perregaard, J.; Meier, E.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 2. Spiro-joined benzofuran, isobenzofuran, and benzopyran piperidines.;;;;;;;;;;;;;;;;;
S2RSLDB394;CHEMBL2030628;FC1=CC(CCN2C3CCC2CC3)=CC=C1;Ki;=;103;Ki;=;295;=;3491525424;543015209;6987162775;7530177984;328;898;17;324;2192978;0;1;34;Binding affinity for sigma-1 receptor measured on rat brain membranes homogenates incubated with [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on PC12 cells incubated with [3H]DTG;Oxalate;OC(=O)C(O)=O.FC1=CC(CCN2C3CCC2CC3)=CC=C1;Single assessment;;;0;86;1;1;0;1;51;437;Bioorg Med Chem Lett 2012, 22, 4059-63;23;Bioorganic & medicinal chemistry letters;2012;22;12;4059;4063;"Banister, S. D.; Rendina, L. M.; Kassiou, M.,";7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (sigma2) receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB395;CHEMBL1831167;C(CCN1CCN(CC1)C1CCCCC1)CN1C=C(C2=COC=C2)C2=CC=CC=C12;Ki;=;345;Ki;=;1007;=;3426017875;534789625;7462180905;7996970529;533;947;327;2455;4055756;0;2;65;Displacement of 5 nM [3H](+)-pentazocine from rat brain (400-500 μg) sigma-1 receptor;Displacement of 3 nM [3H]-DTG in the presence of 300 nM (+)-pentazocine from rat brain (400-500 μg) sigma-2 receptor;Dioxalate;OC(=O)C(O)=O.OC(=O)C(O)=O.C(CCN1CCN(CC1)C1CCCCC1)CN1C=C(C2=COC=C2)C2=CC=CC=C12;Single assessment;;;1;0;365;1;2275;472122;265;2329622;Eur J Med Chem 2011, 46, 5154-61;9g;European journal of medicinal chemistry;2011;46;10;5154;5161;"Mesangeau, C.; Amata, E.; Alsharif, W.; Seminerio, M. J.; Robson, M. J.; Matsumoto, R. R.; Poupaert, J. H.; McCurdy, C. R.,";Synthesis and pharmacological evaluation of indole-based sigma receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB396;;C(CN1CCN(CC1)C1CCCCC1)CC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC3CC(CC(C3)C1)C2;IC50;=;15;IC50;=;44;=;3409090909;532638583;7823908741;8356547324;829;946;625;648;5107956;0;2;88;Sigma-1 binding assay was performed with 15 nM [3H]-(+)-pentazocine in Jurkat cells;Sigma-2 binding assay was performed with 25 nM [3H]DTG in Jurkat cells in the presence of 1 μM (+)-Pentazocine;Difumarate;OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.C(CN1CCN(CC1)C1CCCCC1)CC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC3CC(CC(C3)C1)C2;Single assessment;;;2;0;0;1;0;0;27;127;Med Chem 2012, 8, 569-86;1c;Medicinal chemistry (Shariqah United Arab Emirates);2012;8;4;569;586;"Riganas, S.; Papanastasiou, I.; Foscolos, G. B.; Tsotinis, A.; Dimas, K.; Kourafalos, V. N.; Eleutheriades, A.; Moutsos, V. I.; Khan, H.; Margarita, P.; Georgakopoulou, S.; Zaniou, A.; Theodoropoulou, M.; Mantelas, A.; Pondiki, S.; Vamvakides, A.,";New adamantane derivatives with sigma affinity and antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB397;CHEMBL2432062;CN(CC1=CC2=C(OCO2)C=C1)C1C2C3CC4C5CC(C2C35)C14;Ki;=;209;Ki;=;62;=;3370967742;527754597;6679853714;7207608311;26;1008;-2;217;3094021;0;3;46;Binding affinity for sigma-1 receptor measured on rat brain homogenates incubated with [3H]-(+)-Pentazocine;Displacement of [3H]-DTG from sigma-2 receptor in rat PC12 cells;Free base;CN(CC1=CC2=C(OCO2)C=C1)C1C2C3CC4C5CC(C2C35)C14;Single assessment;;;0;1;1;1;85;9529895;0;40379895;Bioorg Med Chem 2013, 21, 6038-52;14j;Bioorganic & medicinal chemistry;2013;21;19;6038;6052;"Banister, S. D.; Manoli, M.; Barron, M. L.; Werry, E. L.; Kassiou, M.,";N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as sigma receptor ligands with potential neuroprotective effects.;;;;;;;;;;;;;;;;;
S2RSLDB398;;CC(C1(CCN(CC1)[C@H]2[C@@H](CC[C@@H](C2)OCC3=CC=C(C=C3)F)O)C4=CC=CC=C4)=O;Ki;=;631;Ki;=;188;=;3356382979;52587151;7199970641;7725842151;406;902;244;4977;425544;1;4;63;Binding affinity for sigma-1 receptor was estimated using homogenates of rat cortical membranes incubated with [3H]-(+)-pentazocine;Binding affinity towards sigma-2 receptor was estimated using homogenates of rat liver membranese incubated [3H]DTG in the presence of 1 μM of dextrallorphan;;CC(C1(CCN(CC1)[C@H]2[C@@H](CC[C@@H](C2)OCC3=CC=C(C=C3)F)O)C4=CC=CC=C4)=O;Single assessment;;;0;47;78;75;1;37228;49;386228;Eur J Med Chem 2015, 100, 50-67;(±)-3f;European journal of medicinal chemistry;2015;100;;50;67;"Barthel, C.; Sorger, D.; Deuther-Conrad, W.; Scheunemann, M.; Schweiger, S.; Jackel, P.; Roghani, A.; Steinbach, J.; Schuurmann, G.; Sabri, O.; Brust, P.; Wenzel, B.,";New systematically modified vesamicol analogs and their affinity and selectivity for the vesicular acetylcholine transporter - A critical examination of the lead structure;;;;;;;;;;;;;;;;;
S2RSLDB399;;CN1C(=O)N(CCCCN2CCN(CC2)C2=CC=C(F)C=C2)C2=CC(=CC=C12)[N+]([O-])=O;Ki;=;155;Ki;=;472;=;3283898305;5163897;7809668302;8326058001;365;828;272;7317;4274719;0;5;57;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;675;64;1;1;3626405;86;45376405;US2014-0328755;CM-608;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;US 2010/0329978 CM-608
S2RSLDB400;CHEMBL584767;COC1=CC=CC2=C1CCCC2CCCCCN1CCC(CC1)C1CCCCC1;Ki;=;236;Ki;=;723;=;326417704;513773706;6627087997;7140861703;734;988;49;1247;3976364;0;2;72;Displacement of (+)-[3H]-pentazocine (34 Ci/mmol) from guinea-pig brain without cerebellum membrane homogenates sigma-1 receptor;Displacent of [3H]-DTG in the presence of 1 μM (+)-pentazocine from rat liver membranes sigma-2 receptor;HCl Salt;Cl.COC1=CC=CC2=C1CCCC2CCCCCN1CCC(CC1)C1CCCCC1;Single assessment;;;1;0;0;1;0;511818;6;1571818;J Med Chem 2009, 52, 7817-28;11;Journal of medicinal chemistry;2009;52;23;7817;7828;"Berardi, F.; Abate, C.; Ferorelli, S.; Uricchio, V.; Colabufo, N. A.; Niso, M.; Perrone, R.,";Exploring the importance of piperazine N-atoms for sigma(2) receptor affinity and activity in a series of analogs of 1-cyclohexyl-4-[3-(5-methoxy-1,2,3,4-tetrahydronaphthalen-1-yl)propyl]piperazine (PB28).;;;;;;;;;;;;;;;;;
S2RSLDB401;CHEMBL64344;FC1=CC=C(C=C1)C1=CCN(CCCCC2=CNC3=C2C=CC=C3)CC1;IC50;=;75;IC50;=;23;=;3260869565;513333427;8124938737;8638272164;549;913;376;1903;3484564;1;1;51;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (≈300 μg protein per tube) (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl. It has been concluded that this assay is specific for determination of sigma-2 binding affinity;Free base;FC1=CC=C(C=C1)C1=CCN(CCCCC2=CNC3=C2C=CC=C3)CC1;Single assessment;;;1;0;12;75;0;757718;435;2062718;J Med Chem 1995, 38, 1998-2008;9f;Journal of medicinal chemistry;1995;38;11;1998;2008;"Perregaard, J.; Moltzen, E. K.; Meier, E.; Sanchez, C.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 1. 3-(omega-aminoalkyl)-1H-indoles.;;;;;;;;;;;;;;;;;
S2RSLDB402;CHEMBL3099053;OC1=CC2=C(NC=C2C(=O)CN2CCC(O)(CC2)C2=CC=C(Br)C=C2)C=C1;Ki;=;185;Ki;=;57;=;3245614035;511296873;6732828272;7244125144;295;673;286;7656;429307;3;4;48;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (500 μg of membrane protein) incubated with 3 nM [3H](+)-pentazocine (29 Ci/mmol) in 50 mM Tris–HCl;Binding affinity for sigma-2 receptor measured on guinea pig brain membrane homogenates (360 μg of membrane protein) incubated with 3 nM [3H]DTG (53.3 Ci/mmol) in the presence of 400 nM (+)-SKF10,047 in 50 mM Tris–HCl;Free base;OC1=CC2=C(NC=C2C(=O)CN2CCC(O)(CC2)C2=CC=C(Br)C=C2)C=C1;Single assessment;;;0;1;57;25;1;353465;1;4173465;Bioorg Med Chem 2014, 22, 393-7;7d;Bioorganic & medicinal chemistry;2014;22;1;393;397;"Gitto, R.; De Luca, L.; Ferro, S.; Scala, A.; Ronsisvalle, S.; Parenti, C.; Prezzavento, O.; Buemi, M. R.; Chimirri, A.,";From NMDA receptor antagonists to discovery of selective sigma(2) receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB403;;CN1C(=O)N(CCCCN2CCN(CC2)C2=CC=C(F)C=C2)C2=CC(=CC=C12)N=C=S;Ki;=;974;Ki;=;301;=;3235880399;509992461;7011441043;7521433504;473;83;379;4239;439549;0;4;57;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;135;105;1;1;302255;85;3392255;US2014-0328755;CM-617;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;US 2010/0329978 CM-617
S2RSLDB404;CHEMBL338411;O[C@H]1CCCC[C@@H]1N1C2CCC1CC(C2)C1=CC=CC=C1;Ki;=;380;Ki;=;118;=;3220338983;507901589;6420216403;6928117993;371;1148;31;2347;2854238;1;2;48;Sigma-1 binding assays were performed on guinea pig brain membranes incubating with [3H]-(+)-pentazocine;The sigma-2 binding assays were carried out in rat liver membranes incubated with [3H]DTG in the presence of 100 nM (+)-pentazocine;HCl Salt;Cl.O[C@H]1CCCC[C@@H]1N1C2CCC1CC(C2)C1=CC=CC=C1;Single assessment;Chiral;;0;645;1;75;1735;1;0;35685;J Med Chem 1997, 40, 3905-14;10a;Journal of medicinal chemistry;1997;40;24;3905;3914;"Efange, S. M.; Kamath, A. P.; Khare, A. B.; Kung, M. P.; Mach, R. H.; Parsons, S. M.,";N-hydroxyalkyl derivatives of 3 beta-phenyltropane and 1-methylspiro[1H-indoline-3,4'-piperidine]: vesamicol analogues with affinity for monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB405;CHEMBL261716;O[C@@H]1CC2=CC=CC=C2C[C@H]1N1CCC(CC1)C1=CC(I)=CC=C1;Ki;=;1495;Ki;=;467;=;3201284797;505324312;6825358807;7330683119;487;961;268;2347;4333258;1;2;48;Sigma-1 binding sites were labeled with the sigma-1-selective radioligand [3H]-(+)-pentazocine in guinea pig brain membranes;Sigma-2 sites were assayed in rat liver membranes, with [3H]DTG in the presence of 100 nM (+)-pentazocine;HCl salt;Cl.O[C@@H]1CC2=CC=CC=C2C[C@H]1N1CCC(CC1)C1=CC(I)=CC=C1;Single assessment;Chiral;;0;65;66;75;1735;333371;195;2176871;Nucl Med Biol 2000, 27, 749-55;11 (3'-IBVM);Nuclear medicine and biology;2000;27;8;749;755;"Efange, S. M.; von Hohenberg, K.; Khare, A. B.; Tu, Z.; Mach, R. H.; Parsons, S. M.,";Synthesis and biological characterization of stable and radioiodinated (+/-)-trans-2-hydroxy-3-P[4-(3-iodophenyl)piperidyl]-1,2,3,4-tetrahydronaphthalen e (3'-IBVM).;;;;;;;;;;;;;;;;;
S2RSLDB406;;CN(CCCN1C(=O)OC2=CC3=C(C=C12)C(CC3=O)C1=CC=C(Cl)C=C1)CC1=CC=CC=C1;Ki;=;160;Ki;=;50;=;32;505149978;6795880017;7301029996;489;844;381;4985;460952;0;4;58;The sigma-1 binding assay was carried out by incubating Jurkat cell membranes (10-20 μg protein per tube) with [3H](+)-pentazocine (15 nM) in 5mMTris/HCl;The sigma-2 binding assay was performed by incubating Jurkat cell membranes (10-20 mg protein per tube) with [3H]-DTG (25 nM) in the presence of (+)-pentazocine (1 μM) in 5 mM TrisHCl;HCl Salt;Cl.CN(CCCN1C(=O)OC2=CC3=C(C=C12)C(CC3=O)C1=CC=C(Cl)C=C1)CC1=CC=CC=C1;Single assessment;;;0;55;95;1;1;19524;78;312524;Eur J Med Chem 2015, 89, 198-206;6h;European journal of medicinal chemistry;2015;89;;198;206;"Donnier-Marechal, M.; Larchanche, P. E.; Le Broc, D.; Furman, C.; Carato, P.; Melnyk, P.,";Carboline- and phenothiazine-derivated heterocycles as potent SIGMA-1 protein ligands.;;;;;;;;;;;;;;;;;
S2RSLDB407;CHEMBL75480;C(CN1CCN(CC1)C1CCCCC1)CC1=CC=CC2=C1C=CC=C2;Ki;=;216;Ki;=;69;=;3130434783;49560466;8665546249;9161150909;528;946;323;648;3365136;0;2;57;Binding affinity for sigma-1 receptor measured on guinea pig brain membranes (500 μg membrane protein) incubated with 3 nM [3H](+)-pentazocine in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver homogenates (160-200 μg protein) incubated with 3 nM [3H]DTG in the presence of 1 μM dextrallorphan in 50 mM Tris-HCl;2xHCl Salt;Cl.Cl.C(CN1CCN(CC1)C1CCCCC1)CC1=CC=CC2=C1C=CC=C2;Single assessment;;;1;0;385;1;0;817432;27;2472432;J Med Chem 2004, 47, 2308-17;43;Journal of medicinal chemistry;2004;47;9;2308;2317;"Berardi, F.; Ferorelli, S.; Abate, C.; Colabufo, N. A.; Contino, M.; Perrone, R.; Tortorella, V.,";4-(tetralin-1-yl)- and 4-(naphthalen-1-yl)alkyl derivatives of 1-cyclohexylpiperazine as sigma receptor ligands with agonist sigma2 activity;;;;;;;;;;;;;;;;;
S2RSLDB408;CHEMBL2332503;O[C@@]12[C@H]3[C@@H]4[C@@H]5[C@H]3[C@@H]([C@H]3[C@@H]5C[C@@H]4[C@@H]13)N2CC1=CC=CC(I)=C1;Ki;=;169;Ki;=;54;=;312962963;495492945;6772113295;726760624;278;57;277;2347;3912461;1;2;39;Displacement of 2 nM [3H]( + )-pentazocine (31.6 and 38.3 Ci/mmol) from rat brain (0.75 μg) sigma-1 receptor;Displacement of 10 nM [3H]DTG (35.2 Ci/mmol) with 0.5 μM (+)-pentazocine from guinea pig brain (0.75 mg) sigma-2 receptor;Free base;O[C@@]12[C@H]3[C@@H]4[C@@H]5[C@H]3[C@@H]([C@H]3[C@@H]5C[C@@H]4[C@@H]13)N2CC1=CC=CC(I)=C1;Single assessment;;;0;1;615;75;1735;5437695;1;40822695;Eur J Pharmacol 1996, 311, 233-40;ANSTO-17;European journal of pharmacology;1996;311;;233;240;"Nguyen, V. H.; Kassiou, M.; Johnston, G. A.; Christie, M. J.,";Comparison of binding parameters of sigma 1 and sigma 2 binding sites in rat and guinea pig brain membranes: novel subtype-selective trishomocubanes.;;;;;;;;;;;;;;;;;
S2RSLDB409;CHEMBL59335;C(CCC1=CNC2=C1C=CC=C2)CN1CCC(CC1)C1=CC=CC=C1;IC50;=;15;IC50;=;48;=;3125;494850022;8823908741;9318758763;546;992;299;1903;3324818;1;1;53;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (≈300 μg protein per tube) (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl. It has been concluded that this assay is specific for determination of sigma-2 binding affinity;Free base;C(CCC1=CNC2=C1C=CC=C2)CN1CCC(CC1)C1=CC=CC=C1;Single assessment;;;1;0;505;75;0;837591;4;2132591;J Med Chem 1995, 38, 1998-2008;9d;Journal of medicinal chemistry;1995;38;11;1998;2008;"Perregaard, J.; Moltzen, E. K.; Meier, E.; Sanchez, C.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 1. 3-(omega-aminoalkyl)-1H-indoles.;;;;;;;;;;;;;;;;;
S2RSLDB410;CHEMBL2205833;OC12C3C4C5C3C(C3C5CC4C13)N2CC1=CC=CN=C1;Ki;>;10000;Ki;=;3234;>;3092145949;490259984;5;5490259984;63;709;46;3636;2663376;1;3;38;Displacement of [3H](+)-pentazocine from rat brain sigma-1 receptor;Displacement of [3H]DTG from rat PC12 cells sigma-2 receptor;Free base;OC12C3C4C5C3C(C3C5CC4C13)N2CC1=CC=CN=C1;Single assessment;;;0;1;1;75;818;1;1;5568;Bioorg Med Chem Lett 2012, 22, 6053-8;25;Bioorganic & medicinal chemistry letters;2012;22;19;6053;6058;"Banister, S. D.; Manoli, M.; Doddareddy, M. R.; Hibbs, D. E.; Kassiou, M.,";A sigma(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).;;;;;;;;;;;;;;;;;
S2RSLDB411;;COC1=C(OC)C=C2CN(CC(=O)NCC3=CN(C4=C3C=CC=C4)C3=CC=C(F)C=C3)CCC2=C1;Ki;>;5000;Ki;=;1623;>;3080714726;488651485;5301029996;578968148;386;638;382;5573;4735386;1;4;63;Affinities of the ligands for sigma-1 sites were determined in guinea-pig brain membranes without cerebellum using [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat liver membranes using [3H]DTG in the presence of (+)pentazocine 1 μM;HCl Salt;Cl.COC1=C(OC)C=C2CN(CC(=O)NCC3=CN(C4=C3C=CC=C4)C3=CC=C(F)C=C3)CCC2=C1;Single assessment;;;0;57;9;75;1;132307;1;3542307;Eur J Med Chem 2015, 89, 606-15;25;European journal of medicinal chemistry;2015;89;;606;615;"Donnier-Marechal, M.; Larchanche, P. E.; Le Broc, D.; Furman, C.; Carato, P.; Melnyk, P.,";Carboline- and phenothiazine-derivated heterocycles as potent SIGMA-1 protein ligands.;;;;;;;;;;;;;;;;;
S2RSLDB412;CHEMBL2205831;OC12C3C4C5C3C(C3C5CC4C13)N2CC1CCCCC1;Ki;=;67;Ki;=;22;=;3045454545;483652122;8173925197;8657577319;224;889;73;2347;2713972;1;2;45;Displacement of [3H](+)-pentazocine from rat brain sigma-1 receptor;Displacement of [3H]DTG from rat PC12 cells sigma-2 receptor;Free base;OC12C3C4C5C3C(C3C5CC4C13)N2CC1CCCCC1;Single assessment;;;0;1;1;75;1735;1;555;44785;Bioorg Med Chem Lett 2012, 22, 6053-8;23;Bioorganic & medicinal chemistry letters;2012;22;19;6053;6058;"Banister, S. D.; Manoli, M.; Doddareddy, M. R.; Hibbs, D. E.; Kassiou, M.,";A sigma(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).;;;;;;;;;;;;;;;;;
S2RSLDB413;CHEMBL485929;COC1=CC=C(C=C1)[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Ki;=;194;Ki;=;638;=;3040752351;482981051;671219827;7195179321;437;868;307;286;3514852;0;4;55;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H](+)-pentazocine (34 Ci/mmol);Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG (30 Ci/mmol) as the radioligand in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC=C(C=C1)[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Single assessment;;;0;315;465;1;43;742574;66;3612574;J Med Chem 2008, 51, 7523-31;cis-21;Journal of medicinal chemistry;2008;51;23;7523;7531;"Berardi, F.; Abate, C.; Ferorelli, S.; de Robertis, A. F.; Leopoldo, M.; Colabufo, N. A.; Niso, M.; Perrone, R.,";Novel 4-(4-aryl)cyclohexyl-1-(2-pyridyl)piperazines as Delta(8)-Delta(7) sterol isomerase (emopamil binding protein) selective ligands with antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB414;CHEMBL480625;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=NC=C2)C=C(C)C=C1;Ki;=;15633;Ki;=;5216;=;2997124233;476704745;5805957672;6282662417;369;794;304;6369;3954947;1;5;58;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates incubated with ≈3 nM [3H](+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver homogenates incubated with ≈1 nM [3H]RHM-1;2xHCl Salt;Cl.Cl.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=NC=C2)C=C(C)C=C1;Single assessment;;;0;655;48;75;1;5225265;1;44075265;Bioorg Med Chem 2009, 17, 1222-31;11c;Bioorganic & medicinal chemistry;2009;17;3;1222;1231;"Chu, W.; Xu, J.; Zhou, D.; Zhang, F.; Jones, L. A.; Wheeler, K. T.; Mach, R. H.,";New N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma2 receptor ligands: synthesis, in vitro characterization, and evaluation as PET imaging and chemosensitization agents.;;;;;;;;;;;;;;;;;
S2RSLDB415;;C(CCN1CCCC2=CC=CN=C12)CN1CCN(CC1)C1CCCCC1;Ki;=;487;Ki;=;164;=;2969512195;472685113;8312471039;8785156152;418;944;205;2261;356548;0;4;62;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates minus cerebellum incubated with [3H]-(+)-pentazocine (34 Ci/mmol);Binding affinity towards sigma-2 receptor binding site using [3H]DTG (30 Ci/mmol) of rat liver membrane homogenates in the presence of 1 μM of (+)-Pentazocine;3xHCl Salt;Cl.Cl.Cl.C(CCN1CCCC2=CC=CN=C12)CN1CCN(CC1)C1CCCCC1;Single assessment;;;0;41;975;1;1305;71726;28;351276;ChemMedChem 2012, 7, 1847-57;18;ChemMedChem;2012;7;10;1847;1857;"Abate, C.; Ferorelli, S.; Niso, M.; Lovicario, C.; Infantino, V.; Convertini, P.; Perrone, R.; Berardi, F.,";2-Aminopyridine derivatives as potential sigma(2) receptor antagonists.;;;;;;;;;;;;;;;;;
S2RSLDB416;;CCCC1=CC=C2N(CCN3CCN(CC3)C3CCCCC3)C(=O)SC2=C1;Ki;=;143;Ki;=;485;=;2948453608;469594299;7844663963;8314258261;492;935;298;2679;387582;0;4;60;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;4;51;1;3395;56209;325;277659;US2014-0328755;SC-10;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;US 2010/0329978 SC-10
