"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4745019";"";"None";"328.39";"0";"1.75";"NUCC-0200919";"CN1CCn2nc3c(c2C1=O)CC(NCc1ccc(F)cc1)CC3";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"18.27";"0.34";"4.25";"11.96";"0";"CHEMBL4679829";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673399";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"";"MODULATOR";""
"CHEMBL4463331";"";"None";"343.51";"1";"5.01";"15a";"COC1O[C@]2(CC[C@H](N(C)CC3CCCCC3)CC2)c2ccccc21";"Ki";"'='";"9.4";"nM";"8.03";"";"";"UO_0000065";"23.37";"0.44";"3.02";"36.99";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4458895";"";"None";"323.44";"0";"4.29";"23a";"COC1O[C@]2(CC[C@H](NCc3ccccc3)CC2)c2ccccc21";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4469920";"";"None";"307.44";"0";"4.19";"24a";"c1ccc(CN[C@H]2CC[C@@]3(CC2)OCCc2ccccc23)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4472018";"";"None";"408.50";"0";"1.97";"14";"CCCn1nc(C(=O)N(C)C)c2c1CCC(NS(=O)(=O)c1ccc(F)cc1)C2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393070";"Displacement of [3H]-DTG from sigma2 receptor (unknown origin) after 120 mins in presence of sigma1 antagonist (+)-SKF10047 by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392831";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL1946126";"";"None";"362.88";"0";"4.46";"6";"Fc1ccc(OCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1";"Ki";"'='";"5.9";"nM";"8.23";"";"";"UO_0000065";"22.68";"0.45";"3.77";"52.38";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4552354";"BI 3017";"None";"407.43";"0";"1.30";"EUB0001066";"Cc1nccc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]nnc5c4)[C@@H]3C2)n1";"Inhibition";"";"-2.9";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507275";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL5079863";"";"None";"359.38";"1";"5.03";"14";"CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13";"Ki";"'='";"1404.0";"nM";"5.85";"";"";"UO_0000065";"16.29";"0.32";"0.82";"180.64";"0";"CHEMBL5042439";"Displacement of [3H]-Citalopram from sigma-2 receptor (unknown origin) expressed in HEK cell membrane incubated for 2 hrs by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038679";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 2.0 hr";"INHIBITOR";""
"CHEMBL334014";"";"None";"203.17";"0";"-0.54";"MGS0008";"N[C@]1(C(=O)O)[C@H]2[C@@H](C[C@@H]1F)[C@@H]2C(=O)O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4708822";"Binding affinity to sigma2 receptor (unknown origin) 10 umol/L by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706518";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"Dose = 10.0 micromol/L";"";""
"CHEMBL4447975";"";"None";"249.31";"0";"1.93";"(+/-)-4j";"COc1cc(OC)c2c(c1)OC[C@@]1(C)NCC[C@@H]21";"Inhibition";"'<='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4308691";"Displacement of [3H]-Pentazocine from human recombinant sigma2 receptor expressed in HEKT cells at 10 uM after 90 mins by microbeta scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304834";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL301265";"PRAMIPEXOLE";"4.0";"211.33";"0";"1.58";"Pramipexole";"CCCN[C@H]1CCc2nc(N)sc2C1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4406689";"Displacement of [3H]-DTG from sigma 2 receptor (unknown origin) at 10 uM measured after 90 mins by microbeta counting analysis relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4778377";"";"None";"473.57";"0";"4.07";"9";"COc1cc2c(cc1OC)CN(CCCC(=O)c1c(C)c(OC)c(OC)c(OC)c1OC)CC2";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4733425";"Antagonist activity at sigma 2 receptor in human MCF7 cells assessed as reduction in intracellular calcium release at 30 uM incubated for 3 hrs by Fluo-3 AM dye based confocal laser scanning microscopy";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732061";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 30.0 microM | TIME = 3.0 hr";"ANTAGONIST";""
"CHEMBL4066040";"A-1596584";"None";"539.53";"2";"5.45";"EUB0000264";"COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1";"Ki";"";"583.98";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507262";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4764679";"";"None";"437.52";"0";"4.24";"13";"CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4709919";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706549";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";""
"CHEMBL5170363";"";"None";"369.38";"0";"2.57";"12dR";"Fc1ccc(CN2C[C@@H]3[C@@H](C2)OCc2c(-c4ncccc4F)nnn23)cc1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5097442";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes assessed as inhibition constant measured after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"";""
"CHEMBL5195219";"";"None";"351.39";"0";"2.43";"12aS";"Fc1ccc(CN2C[C@@H]3OCc4c(-c5ccccn5)nnn4[C@H]3C2)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5097446";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes at 10 uM measured after 120 mins by liquid scintillation counting analysis relative to control";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 2.0 hr";"";""
"CHEMBL5173652";"";"None";"358.42";"0";"2.27";"12rS";"Fc1ccccc1-c1nnn2c1CO[C@H]1CN(CC3CCOCC3)C[C@@H]12";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5097446";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes at 10 uM measured after 120 mins by liquid scintillation counting analysis relative to control";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 2.0 hr";"";""
"CHEMBL4793451";"";"None";"429.49";"0";"2.88";"4j; MGS0274";"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)O[C@@H](C)OC(=O)[C@H]1[C@@H]2C[C@H](F)[C@@](N)(C(=O)O)[C@@H]21";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4708822";"Binding affinity to sigma2 receptor (unknown origin) 10 umol/L by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706518";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"Dose = 10.0 micromol/L";"";""
"CHEMBL5202456";"";"None";"352.37";"0";"1.83";"12fR";"Fc1ccc(CN2C[C@@H]3[C@@H](C2)OCc2c(-c4ncccn4)nnn23)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5097442";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes assessed as inhibition constant measured after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"";""
"CHEMBL5209007";"";"None";"390.43";"0";"2.80";"12tR";"Fc1ccc(-c2nnn3c2CO[C@@H]2CN(CCC4CCOCC4)C[C@H]23)c(F)c1";"Ki";"'='";"126.0";"nM";"6.90";"";"";"UO_0000065";"17.67";"0.34";"4.10";"13.16";"0";"CHEMBL5097442";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes assessed as inhibition constant measured after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";""
"CHEMBL5202041";"";"None";"394.40";"0";"2.90";"12oS";"FC(F)(F)c1ccc(-c2nnn3c2CO[C@H]2CN(C4CCOCC4)C[C@@H]23)cc1";"Ki";"'='";"667.0";"nM";"6.18";"";"";"UO_0000065";"15.66";"0.30";"3.28";"11.78";"0";"CHEMBL5097442";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes assessed as inhibition constant measured after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";""
"CHEMBL54";"HALOPERIDOL";"4.0";"375.87";"0";"4.43";"Haloperidol";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"18.84";"0.37";"2.65";"17.47";"0";"CHEMBL4775636";"Displacement of [3H]-DTG from sigma-2 receptor in human Jurkat cell membrane incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"Jurkat";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765482";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"ANTAGONIST";""
"CHEMBL4783895";"";"None";"282.39";"0";"2.57";"24";"Cn1nc(CN2CCCC2)nc1-c1ccc2c(c1)CCC2";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"21.25";"0.39";"3.43";"17.67";"0";"CHEMBL4775636";"Displacement of [3H]-DTG from sigma-2 receptor in human Jurkat cell membrane incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"Jurkat";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765482";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"ANTAGONIST";""
"CHEMBL4797095";"";"None";"332.86";"0";"3.95";"27";"Cn1nc(CN2CCCC2)nc1-c1ccc2cc(Cl)sc2c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"18.03";"0.37";"2.05";"17.67";"0";"CHEMBL4775636";"Displacement of [3H]-DTG from sigma-2 receptor in human Jurkat cell membrane incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"Jurkat";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765482";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"ANTAGONIST";""
"CHEMBL4584981";"NVS-MALT1-C";"None";"574.03";"1";"4.72";"EUB0000747a";"CO[C@@H](C)c1c(Nc2ccc([C@@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12";"Ki";"'='";"889.82";"nM";"6.05";"";"";"UO_0000065";"10.54";"0.22";"1.33";"5.71";"0";"CHEMBL5213996";"Selectivity interaction (GPCR panel (PDSP screen)) EUB0000747a TMEM97";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5212743";"65";"Literature data from EUbOPEN Chemogenomic Library";"";"2023";"None";"Selectivity number of off-targets = 0.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in-vitro potency) | Selectivity Source Knowledge: https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/NVS-MALT1";"";""
"CHEMBL4577237";"BI 9446";"None";"602.48";"2";"5.77";"EUB0000549a";"C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21";"Ki";"'='";"557.65";"nM";"6.25";"";"";"UO_0000065";"10.38";"0.20";"0.48";"4.81";"0";"CHEMBL5214575";"Selectivity interaction (GPCR panel (PDSP screen)) EUB0000549a TMEM97";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5212743";"65";"Literature data from EUbOPEN Chemogenomic Library";"";"2023";"None";"Selectivity number of off-targets = 1.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in vitro) | Selectivity Source Knowledge: https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BI-1950";"";""
"CHEMBL3337894";"T-26c";"None";"479.51";"0";"3.34";"EUB0000729";"COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1";"Ki";"'='";"4553.0";"nM";"5.34";"";"";"UO_0000065";"11.14";"0.21";"2.00";"4.09";"0";"CHEMBL5213687";"Selectivity interaction (GPCR panel (PDSP screen)) EUB0000729a TMEM97";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5212743";"65";"Literature data from EUbOPEN Chemogenomic Library";"";"2023";"None";"Selectivity Comments: Clean profile in MSD Pharma/Taiwan screen against 118 enzymes and receptors, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/T-26c; Recommendation: use the MMP13 inhibitor BI-4394 for control experiments, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/T-26c; | Selectivity number of off-targets = 1.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in vitro) | Selectivity Source Knowledge: https://doi.org/10.1016/j.bmc.2014.07.025, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/T-26c";"";""
"CHEMBL441765";"U-50488 METHANE SULFONATE";"1.0";"369.34";"0";"4.40";"U50488";"CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1";"Ki";"";"";"";"";"";"ND";"";"";"";"";"";"0";"CHEMBL5116794";"Binding affinity to sigma 2 receptor (unknown origin) assessed as inhibition constant by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5113446";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"";""
"CHEMBL4445645";"";"None";"509.00";"1";"4.42";"EUB0002206";"C[C@@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@H](C)C1(F)F";"Ki";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"11.00";"0.22";"1.18";"6.35";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5058646";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2022";"None";"";"";""
"CHEMBL4545807";"BAY-070";"None";"431.57";"0";"3.21";"EUB0000748";"Cn1c(-c2csc(C3CCN(CC4=NC5N=CC=CC5N4)CC3)n2)nc2ccccc21";"Ki";"";"151.36";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507313";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4634957";"";"None";"465.68";"1";"5.84";"2";"O=C(O)C(=O)O.c1ccc(CC2CCN(CC3CSC4(CCCCCC4)S3)CC2)cc1";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"21.54";"0.44";"2.25";"249.74";"0";"CHEMBL4616323";"Displacement of [3H]-ditolylguanidine from human Sigma 2 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613319";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4632842";"";"None";"485.67";"1";"5.59";"(Z)-3";"O=C(O)C(=O)O.c1ccc(CC2CCN(C[C@@H]3CS[C@]4(CCc5ccccc54)S3)CC2)cc1";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.01";"0.38";"1.93";"232.19";"0";"CHEMBL4616323";"Displacement of [3H]-ditolylguanidine from human Sigma 2 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613319";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
